project_id,deployment_id,placename,longitude,latitude,start_date,end_date,survey_days,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,habitat_type,landuse_type,subproject_design,event_name,event_description,event_type,recorded_by
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Cam17 09/09/2022,TN_Grassland_SoakCreek_22_Cam17,-84.9241,35.7485,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062725,Cam017,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Cam22 09/09/2022,TN_Grassland_SoakCreek_22_Cam22,-84.9070,35.7532,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062730,Cam022,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Cam23,TN_Grassland_SoakCreek_22_Cam23,-84.9213,35.7570,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062673,Cam23,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Loc05 9/9/22,TN_Grassland_SoakCreek_22_Loc05,-84.9181,35.7584,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062715,Cam05,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Loc07 09/09/2022,TN_Grassland_SoakCreek_22_Loc07,-84.9233,35.7562,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062716,Cam07,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Loc10 09/09/2022,TN_Grassland_SoakCreek_22_Loc010,-84.9129,35.7479,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062718,Cam010,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_SoakCreek_22_Loc11 09/09/2022,TN_Grassland_SoakCreek_22_Loc11,-84.9060,35.7561,9/9/2022,11/4/2022,56,None, ,Trail hiking, ,2062720,Cam011,1,Camera Functioning,Knee height, ,Parallel, , , , ,SoakCreek,Grassland,Wild, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_24,Ames_24,-93.5692,42.1396,9/18/2022,11/13/2022,56,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,VT_Forest_Watershed_22_loc05 09/23/2022,VT_Forest_Watershed_22_loc05,-73.1391,44.1622,9/23/2022,11/18/2022,56,None, ,None, ,2063885,VT_Forest_Watershed_22_cam05,1,Camera Functioning,Knee height, ,Parallel, , , , ,Watershed,Forest,Rural, , , , , 
Snapshot USA 2022,VT_Forest_Watershed_22_loc06 09/23/2022,VT_Forest_Watershed_22_loc06,-73.1390,44.1616,9/23/2022,11/18/2022,56,None, ,Other, ,2063888,VT_Forest_Watershed_22_cam06,1,Camera Functioning,Knee height, ,Parallel, , , , ,Watershed,Forest,Rural, , , , , 
Snapshot USA 2022,VT_Forest_Watershed_22_loc07 09/23/2022,VT_Forest_Watershed_22_loc07,-73.1392,44.1612,9/23/2022,11/18/2022,56,None, ,None, ,2063886,VT_Forest_Watershed_22_cam07,1,Camera Functioning,Knee height, ,Parallel, , , , ,Watershed,Forest,Rural, , , , , 
Snapshot USA 2022,VT_Forest_Watershed_22_loc08 09/23/2022,VT_Forest_Watershed_22_loc08,-73.1379,44.1608,9/23/2022,11/18/2022,56,None, ,None, ,2063880,VT_Forest_Watershed_22_cam08,1,Camera Functioning,Knee height, ,Parallel, , , , ,Watershed,Forest,Rural, , , , , 
Snapshot USA 2022,VT_Forest_Watershed_22_loc09 09/23/2022,VT_Forest_Watershed_22_loc09,-73.1401,44.1599,9/23/2022,11/18/2022,56,None, ,None, ,2063883,VT_Forest_Watershed_22_cam09,1,Camera Functioning,Knee height, ,Parallel, , , , ,Watershed,Forest,Rural, , , , , 
Snapshot USA 2022,VT_Forest_Watershed_22_loc10 09/23/2022,VT_Forest_Watershed_22_loc10,-73.1405,44.1591,9/23/2022,11/18/2022,56,None, ,None, ,2063881,VT_Forest_Watershed_22_cam10,1,Camera Functioning,Knee height, ,Parallel, , , , ,Watershed,Forest,Rural, , , , , 
Snapshot USA 2022,NC_Forest_Um20_26 08/22/2022,Um20_26,-78.7641,35.8548,8/22/2022,10/18/2022,57,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Um22_48,Umstead state park,-78.7606,35.8552,8/22/2022,10/18/2022,57,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Schenk_Sch20_6 08/27/2022,Sch20_6,-78.7271,35.8153,8/27/2022,10/23/2022,57,None, ,None, ,2021262,Reconyx,0,Camera Functioning,Knee height, ,Parallel, , , , ,Schenck,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Grassland_Freeman_Cam2 09/01/2022,TX_Grassland_Freeman_Cam2,-98.0004,29.9354,9/1/2022,10/28/2022,57,None, ,None, ,2067003,TX_Grassland_Freeman_Cam2,0,Camera Functioning,Knee height, ,Parallel, , , , ,Freeman,Grassland,Rural, , , , , 
Snapshot USA 2022,TX_Grassland_Freeman_Center_loc5 09/01/2022,TX_Grassland_Freeman_Center_loc5,-97.9950,29.9294,9/1/2022,10/28/2022,57,None, ,None, ,2062421,TX_Grassland_Freeman_Cam5,4,Camera Functioning,Knee height, ,Parallel, , , , ,Freeman,Grassland,Rural, , , , , 
Snapshot USA 2022,TX_Grassland_Freeman_Center_loc8 09/01/2022,TX_Grassland_Freeman_Center_loc8,-97.9930,29.9249,9/1/2022,10/28/2022,57,None, ,None, ,2067007,TX_Grassland_Freeman_camera 8,0,Camera Functioning,Knee height, ,Parallel, , , , ,Freeman,Grassland,Rural, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_11,MI_Forest_Upper_Peninsula_22_loc_11,-87.6102,46.6331,9/3/2022,10/30/2022,57,None, ,Water source, ,2060630,MI_Forest_Upper_Peninsula_22_11,0,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_12,MI_Forest_Upper_Peninsula_22_loc_12,-87.6062,46.6241,9/3/2022,10/30/2022,57,None, ,Water source, ,2060631,MI_Forest_Upper_Peninsula_22_12,0,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_13,MI_Forest_Upper_Peninsula_22_dep_13,-87.5915,46.6361,9/3/2022,10/30/2022,57,None, ,Trail game, ,2060633,MI_Forest_Upper_Peninsula_22_13,0,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep03,TX_Forest_Military_Department_03,-97.3119,30.2441,9/6/2022,11/2/2022,57,None, ,Other, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep04,TX_Forest_Military_Department_04,-97.2959,30.2475,9/6/2022,11/2/2022,57,None, ,Road dirt, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep06,TX_Forest_Military_Department_06,-97.3019,30.2195,9/6/2022,11/2/2022,57,None, ,Trail game, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep07,TX_Forest_Military_Department_07,-97.2753,30.2521,9/6/2022,11/2/2022,57,None, ,Trail game, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep13,TX_Forest_Military_Department_13,-97.3065,30.2784,9/6/2022,11/2/2022,57,None, ,Road dirt, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep14,TX_Forest_Military_Department_14,-97.3200,30.2874,9/6/2022,11/2/2022,57,None, ,Other, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Forest_Military_Department_Dep15,TX_Forest_Military_Department_15,-97.3086,30.2961,9/6/2022,11/2/2022,57,None, ,Water source, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,MilitaryDepartment,Forest,Rural, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_21,MI_Forest_Upper_Peninsula_22_loc_21,-87.5487,46.6382,9/17/2022,11/13/2022,57,None, ,Trail game, ,2064215,MI_Forest_Upper_Peninsula_22_21,0,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,WA_Forest_Elwha_22_dep_07,WA_Forest_Elwha_Station81,-123.5139,48.0933,8/8/2022,10/5/2022,58,None, ,Road dirt, ,2060657,LEKT_BrowningTC_Dep07,1,Unknown Failure,Knee height, ,Parallel, , , , ,Elwha,Forest,Rural, , , , , 
Snapshot USA 2022,WA_Forest_Elwha_22_dep_01,WA_Forest_Elwha_Station19,-123.6211,48.0935,8/15/2022,10/12/2022,58,None, ,Trail game, ,2060650,LEKT_BrowningTC_Dep01,1,Unknown Failure,Knee height, ,Parallel, , , , ,Elwha,Forest,Rural, , , , , 
Snapshot USA 2022,WA_Forest_Elwha_22_dep_02,WA_Forest_Elwha_Station18,-123.6748,48.0921,8/15/2022,10/12/2022,58,None, ,None, ,2060652,LEKT_BrowningTC_Dep02,1,Camera Functioning,Knee height, ,Parallel, , , , ,Elwha,Forest,Rural, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_23,MI_Forest_Upper_Peninsula_22_loc_23_2,-87.5319,46.6108,8/25/2022,10/22/2022,58,None, ,Trail game, ,2061386,MI_Forest_Upper_Peninsula_22_23,0,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_24,MI_Forest_Upper_Peninsula_22_loc_24,-87.5506,46.6204,8/25/2022,10/22/2022,58,None, ,Trail game, ,2064257,MI_Forest_Upper_Peninsula_22_24,1,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,MI_Forest_Upper_Peninsula_22_dep_9,MI_Forest_Upper_Peninsula_22_loc_9,-87.5553,46.6306,8/25/2022,10/22/2022,58,None, ,Trail game, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,UpperPeninsula,Forest,Wild, , , , , 
Snapshot USA 2022,TN_Grassland_Austin_Peay_Cam4,Restored_TN_Google_Location4,-87.2720,36.6128,8/31/2022,10/28/2022,58,None, ,Water source,Creek Bend,2061605,CAM 4,1,Camera Functioning,Knee height, ,Parallel, , , , ,AustinPeay,Grassland,Rural, , , , , 
Snapshot USA 2022,KY_Forest_KentuckyNaturalLandsTrust_Calloway_22_loc_01 09/02/2022,KY_Forest_KentuckyNaturalLandsTrust_Calloway_22_loc_01,-83.5362,36.7988,9/2/2022,10/30/2022,58,None, ,None, ,2067040,KNLT01,5,Camera Functioning,Knee height, ,Pointed Downward, , , , ,KentuckyNaturalLandsTrust,Forest,Wild, , , , , 
Snapshot USA 2022,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec018_Mem147.20220910,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec018_Mem147.20220910,-112.7104,48.0987,9/10/2022,11/7/2022,58,None, ,Other,Fenceline,2066918,Rec018_SSUSA22,0,Camera Hardware Failure,Knee height, ,Parallel, , , , ,MTHansen,Grassland,Wild, , , , , 
Snapshot USA 2022,NC_Forest_Um22_37 08/22/2022,Um22_37,-78.7347,35.8601,8/22/2022,10/20/2022,59,None, ,None, ,2057802,Cam118,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Um22_40 08/22/2022,Um22_40,-78.7309,35.8571,8/22/2022,10/20/2022,59,None, ,None, ,2057741,Cam115,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Umstead_Cam133,Um22_34,-78.7345,35.8528,8/22/2022,10/20/2022,59,None, ,None, ,2057598,Cam133,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Um22_13 08/26/2022,Um22_13,-78.7373,35.8353,8/26/2022,10/24/2022,59,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,NC_Forest_Um22_4 08/26/2022,Um22_4,-78.7397,35.8307,8/26/2022,10/24/2022,59,None, ,None, ,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,Umstead,Forest,Suburban, , , , , 
Snapshot USA 2022,TN_Grassland_Austin_Peay_Cam1,Unrestored TN Google Location 1,-87.2753,36.6182,8/30/2022,10/28/2022,59,None, ,Other,Fire Break,2054716,DK - Camera 1,1,Memory Card,Knee height, ,Parallel, , , , ,AustinPeay,Grassland,Rural, , , , , 
Snapshot USA 2022,TN_Grassland_Austin_Peay_Cam3,TN Restored Grassland Location 3,-87.2730,36.6147,8/30/2022,10/28/2022,59,None, ,Other,Fire Break,2062409,Camera 03,1,Camera Functioning,Knee height, ,Parallel, , , , ,AustinPeay,Grassland,Rural, , , , , 
Snapshot USA 2022,TN_Grassland_Austin_Peay_Cam5,TN Restored Grassland Location 5,-87.2702,36.6140,8/30/2022,10/28/2022,59,None, ,Other,Fire Break,2022714,Camera 5,1,Camera Functioning,Knee height, ,Parallel, , , , ,AustinPeay,Grassland,Rural, , , , , 
Snapshot USA 2022,FL_Forest_Alto_ALC48,ALC48,-82.1193,29.7678,9/1/2022,10/30/2022,59,None, ,None,"Cameras split between on and off road locations, off road locations identified by presence of animals sign (coyote, bobcat, black bear)",2055086,0,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alto,Forest,Rural,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear", , , , 
Snapshot USA 2022,FL_Forest_Alto_ALC51,ALC51,-82.1284,29.7697,9/1/2022,10/30/2022,59,None, ,Road dirt,"Cameras split between on and off road locations, off road locations identified by presence of animals sign (coyote, bobcat, black bear)",2045044,0,1,Camera Functioning,Knee height, ,Parallel, , , , ,Alto,Forest,Rural,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear",Lake_Alto_South_22,"CAMERA WAS INITIALLY SET ON 7/24/2022 AT 14:02 AND LEFT RUNNING THROUGH 9/7/2022 AT 16:53, ONLY DATA STARTING FROM 9/1/2022 AT 0:00 INCLUDED HERE, Camera traps set in Lake Alto South Preserve during September and October 2022",Spatial, 
Snapshot USA 2022,AR_Forest_Tigue_Cam 15 09/02/2022,Ouachita15,-93.8946,34.3890,9/2/2022,10/31/2022,59,None, ,None, ,2062486,Ouachita15,0,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_Ouachita1 09/02/2022,Ouachita1,-93.8971,34.3902,9/2/2022,10/31/2022,59,None, ,None, ,2062487,Ouachita1,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_ouachitaCam21,Ouachita21,-93.9043,34.3538,9/2/2022,10/31/2022,59,None, ,None, ,2062500,Ouachita21,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam30,Ouachita30,-93.9051,34.3584,9/2/2022,10/31/2022,59,None, ,None, ,2062498,Ouachita30,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam34,Ouachita34,-93.9076,34.3690,9/2/2022,10/31/2022,59,None, ,None, ,2062496,Ouachita34,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam36,Ouachita36,-93.9180,34.3764,9/2/2022,10/31/2022,59,None, ,None, ,2062494,Ouachita36,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam45,Ouachita45,-93.9056,34.3561,9/2/2022,10/31/2022,59,None, ,None, ,2062499,Ouachita45,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam49,Ouachita49,-93.9368,34.3755,9/2/2022,10/31/2022,59,None, ,None, ,2062492,Ouachita49,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam5,Ouachita5,-93.8901,34.3881,9/2/2022,10/31/2022,59,None, ,None, ,2062488,Ouachita5,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam67,Ouachita67,-93.9117,34.3700,9/2/2022,10/31/2022,59,None, ,None, ,2062495,Ouachita67,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam71,Ouachita71,-93.8847,34.3846,9/2/2022,10/31/2022,59,None, ,None, ,2062490,Ouachita71,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam73,Ouachita73,-93.9214,34.3725,9/2/2022,10/31/2022,59,None, ,None, ,2062493,Ouachita73,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam74,Ouachita74,-93.9508,34.3775,9/2/2022,10/31/2022,59,None, ,None, ,2062491,Ouachita74,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam82,Ouachita82,-93.9036,34.3598,9/2/2022,10/31/2022,59,None, ,None, ,2062497,Ouachita82,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,AR_Forest_Tigue_OuachitaCam85,Ouachita85,-93.8891,34.3861,9/2/2022,10/31/2022,59,None, ,None, ,2062489,Ouachita85,1,Camera Functioning,Knee height, ,Parallel, , , , ,Tigue,Forest,Wild, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_11_Valois,FL_Forest_CrocLake_Valois,-80.3512,25.1933,9/2/2022,10/31/2022,59,None, ,None, ,2059295,REC_VALOIS,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_16_Mile_6,FL_Forest_CrocLake_Mile 6,-80.3213,25.2420,9/2/2022,10/31/2022,59,None, ,None, ,2059288,REC_MILE 6,0,Camera Functioning,Other,Shin height,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_18_Carysfort,FL_Forest_CrocLake_Carysfort,-80.3140,25.2565,9/2/2022,10/31/2022,59,None, ,None, ,2059275,REC_CARYSFORT,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_24_Skeet_Range,FL_Forest_CrocLake_Skeet,-80.2935,25.2931,9/2/2022,10/31/2022,59,None, ,Road paved, ,2059294,REC_SKEET,0,Camera Functioning,Other,Waist height,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_7_HQ1,FL_Forest_CrocLake_HQ1,-80.3568,25.1919,9/2/2022,10/31/2022,59,None, ,Trail hiking, ,2059284,REC_HQ1,0,Camera Functioning,Other,Shin height,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_9_HQ3,FL_Forest_CrocLake_FL_Forest_CrocLake_HQ3,-80.3558,25.1924,9/2/2022,10/31/2022,59,None, ,None, ,2059285,REC_HQ3,0,Camera Functioning,Other,Shin height,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_Ordway_ORD26,ORD26,-81.9781,29.6788,9/4/2022,11/2/2022,59,None, ,None,"Cameras split between on and off road locations, road used by Ordway staff and researchers for restoration, maintenance, and research",2062410,Moultrie A Series,5,Camera Functioning,Knee height, ,Parallel, , , , ,Melrose,Forest,Wild,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear", , , ,Matt Hallett
Snapshot USA 2022,WA_Forest_Elwha_22_dep_14,WA_Forest_Elwha_Station93,-123.3143,48.1110,8/4/2022,10/3/2022,60,None, ,Trail hiking, ,2060666,LEKT_BrowningTC_Dep14,1,Camera Functioning,Knee height, ,Parallel, , , , ,Elwha,Forest,Rural, , , , , 
Snapshot USA 2022,WA_Forest_Elwha_22_dep_05,WA_Forest_Elwha_Station31,-123.6535,48.1063,8/5/2022,10/4/2022,60,None, ,None, ,2060655,LEKT_BrowningTC_Dep05,1,Camera Functioning,Knee height, ,Parallel, , , , ,Elwha,Forest,Rural, , , , , 
Snapshot USA 2022,NC_Forest_Schenk_Sch22_15 08/26/2022,Sch22_15,-78.7304,35.8208,8/26/2022,10/25/2022,60,None, ,Trail hiking, ,2058185,NC 064,0,Camera Functioning,Knee height, ,Parallel, , , , ,Schenck,Forest,Rural, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_02,CA_Anthropogenic_Carlile_22_02,-122.0088,37.9102,9/1/2022,10/31/2022,60,None, ,None, ,2027951,Camera 02,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_03,CA_Anthropogenic_Carlile_22_03,-122.0119,37.9097,9/1/2022,10/31/2022,60,None, ,Other,High School Track and Field Stadium,2060677,Camera03,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_05,CA_Anthropogenic_Carlile_22_05,-122.0083,37.9069,9/1/2022,10/31/2022,60,None, ,Road paved, ,2022714,Camera 5,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_06,CA_Anthropogenic_Carlile_22_06,-122.0028,37.9086,9/1/2022,10/31/2022,60,None, ,Trail hiking, ,2063887,Camera006,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_08,CA_Anthropogenic_Carlile_22_08,-122.0008,37.9053,9/1/2022,10/31/2022,60,None, ,Other, ,2063890,Camera008,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_09,CA_Anthropogenic_Carlile_22_09,-122.0060,37.9065,9/1/2022,10/31/2022,60,None, ,Other, ,2063891,Camera009,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_10,CA_Anthropogenic_Carlile_22_10,-122.0000,37.9072,9/1/2022,10/31/2022,60,None, ,None, ,2063892,Camera010,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_1_Gas_Station,FL_Forest_CrocLake_Gas Station,-80.3731,25.1721,9/1/2022,10/31/2022,60,None, ,None, ,2059279,REC_GAS STATION,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_10_Keystone,FL_Forest_CrocLake_Keystone,-80.3602,25.1936,9/1/2022,10/31/2022,60,None, ,Road dirt, ,2059287,REC_KEYSTONE,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_13_Harrison,FL_Forest_CrocLake_Harrison,-80.3321,25.2260,9/1/2022,10/31/2022,60,None, ,Other, ,2059280,SPY_Harrison_V,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_14_Car_Dump,FL_Forest_CrocLake_Car Dump,-80.3131,25.2577,9/1/2022,10/31/2022,60,None, ,Other, ,2059274,SPY_Car Dump_V,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
Snapshot USA 2022,FL_Forest_CrocLake_22_17_Hidden_Rock,FL_Forest_CrocLake_Hidden Rock,-80.3165,25.2515,9/1/2022,10/31/2022,60,None, ,None, ,2059282,SPY_Hidden_Rock_Three,0,Camera Functioning,Knee height, ,Parallel, , , , ,CrocLake,Forest,Rural, , , , , 
