Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Nights,Habitat,Development_Level,Humans_Per_Camera,Humans_Per_Camera_Per_Day,Disturbance
Wasatch,UT_Forest_Wasatch_22_dep_09_2022,2022,40.80465,-111.76551,2022-10-01,2022-11-08,38,Forest,Wild,11,0.289473684210526,0.0404163300991058
Wasatch,UT_Forest_Wasatch_22_dep_10_2022,2022,40.81322,-111.76157,2022-10-01,2022-11-08,38,Forest,Wild,9,0.236842105263158,0.0503361821174622
Wasatch,UT_Forest_Wasatch_22_dep_11_2022,2022,40.812367,-111.761525,2022-10-01,2022-11-08,38,Forest,Wild,11,0.289473684210526,0.0503361821174622
Wasatch,UT_Forest_Wasatch_22_dep_12_2022,2022,40.79617,-111.68024,2022-08-23,2022-09-18,26,Forest,Wild,0,0,0.214220255613327
Wasatch,UT_Forest_Wasatch_22_dep_13_2022,2022,40.79724,-111.67981,2022-09-18,2022-10-14,26,Forest,Wild,0,0,0.214220255613327
Wasatch,UT_Forest_Wild_Wasatch_23_dep_01_2023,2023,40.77961,-111.80701,2023-09-09,2023-11-04,56,Forest,Wild,2,0.0357142857142857,0.202244788408279
Wasatch,UT_Forest_Wild_Wasatch_23_dep_02_2023,2023,40.78397,-111.79731,2023-09-09,2023-11-04,56,Forest,Wild,24,0.428571428571429,0.143700063228607
Wasatch,UT_Forest_Wild_Wasatch_23_dep_03_2023,2023,40.79225,-111.79558,2023-09-09,2023-11-04,56,Forest,Wild,9,0.160714285714286,0.105899184942245
Wasatch,UT_Forest_Wild_Wasatch_23_dep_04_2023,2023,40.80228,-111.79276,2023-09-09,2023-11-04,56,Forest,Wild,9,0.160714285714286,0.0236189961433411
Wasatch,UT_Forest_Wild_Wasatch_23_dep_05_2023,2023,40.80768,-111.78326,2023-09-09,2023-11-04,56,Forest,Wild,8,0.142857142857143,0.0385563671588898
Wasatch,UT_Forest_Wild_Wasatch_23_dep_06_2023,2023,40.78646,-111.7956,2023-09-09,2023-11-04,56,Forest,Wild,228,4.07142857142857,0.143700063228607
Wasatch,UT_Forest_Wild_Wasatch_23_dep_07_2023,2023,40.79142,-111.78157,2023-09-10,2023-11-05,56,Forest,Wild,30,0.535714285714286,0.0734816193580627
Wasatch,UT_Forest_Wild_Wasatch_23_dep_08_2023,2023,40.7989,-111.772847,2023-09-10,2023-11-05,56,Forest,Wild,25,0.446428571428571,0.203525602817535
Wasatch,UT_Forest_Wild_Wasatch_23_dep_09_2023,2023,40.80465,-111.76551,2023-09-10,2023-11-05,56,Forest,Wild,12,0.214285714285714,0.0404163300991058
Wasatch,UT_Forest_Wild_Wasatch_23_dep_10_2023,2023,40.81322,-111.76157,2023-09-10,2023-11-05,56,Forest,Wild,12,0.214285714285714,0.0503361821174622
Wasatch,UT_Forest_Wild_Wasatch_23_dep_11_2023,2023,40.8065,-111.75555,2023-09-10,2023-11-05,56,Forest,Wild,13,0.232142857142857,0.196804136037827
Wasatch,UT_Forest_Wild_Wasatch_23_dep_12_2023,2023,40.79936,-111.67907,2023-08-14,2023-10-21,68,Forest,Wild,1,0.0147058823529412,0.214220255613327
Wasatch,UT_Forest_Wild_Wasatch_23_dep_13_2023,2023,40.79714,-111.67957,2023-08-15,2023-10-21,67,Forest,Wild,0,0,0.214220255613327
Wasatch,UT_Forest_Wild_Wasatch_23_dep_14_2023,2023,40.79492,-111.6803,2023-08-19,2023-10-20,62,Forest,Wild,1,0.0161290322580645,0.214220255613327
Wasatch,UT_Forest_Wild_Wasatch_23_dep_15_2023,2023,40.79932,-111.85969,2023-09-02,2023-11-01,60,Forest,Wild,2,0.0333333333333333,0.71479332447052
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera 6_2023,2023,40.70833,-111.53277,2023-11-08,2023-11-15,7,Grassland,Suburban,1,0.142857142857143,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera 7_2023,2023,40.71191,-111.53187,2023-11-08,2023-11-15,7,Grassland,Suburban,1,0.142857142857143,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera 8_2023,2023,40.71023,-111.52719,2023-11-10,2023-11-15,5,Grassland,Suburban,0,0,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera 9_2023,2023,40.7114,-111.52532,2023-11-08,2023-11-15,7,Grassland,Suburban,1,0.142857142857143,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera01_A_2023,2023,40.72202,-111.53627,2023-09-26,2023-10-03,7,Grassland,Suburban,1,0.142857142857143,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera01_D_2023,2023,40.72202,-111.53627,2023-10-28,2023-11-07,10,Grassland,Suburban,2,0.2,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera01_E_2023,2023,40.72202,-111.53627,2023-11-07,2023-11-14,7,Grassland,Suburban,0,0,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera10_A_2023,2023,40.72132,-111.51763,2023-09-12,2023-09-21,9,Grassland,Suburban,1,0.111111111111111,0.7505704164505
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera10_B_2023,2023,40.72132,-111.51763,2023-09-24,2023-09-26,2,Grassland,Suburban,0,0,0.7505704164505
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera10_C_2023,2023,40.72132,-111.51763,2023-09-28,2023-10-04,6,Grassland,Suburban,1,0.166666666666667,0.7505704164505
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera10_E_2023,2023,40.72132,-111.51763,2023-10-18,2023-10-26,8,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera10_F_2023,2023,40.72132,-111.51763,2023-10-26,2023-10-29,3,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera10_G_2023,2023,40.72132,-111.51763,2023-10-29,2023-11-08,10,Grassland,Suburban,0,0,0.7505704164505
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_A_2023,2023,40.72308,-111.53451,2023-09-05,2023-09-13,8,Grassland,Suburban,0,0,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_B_2023,2023,40.72308,-111.53451,2023-09-27,2023-10-04,7,Grassland,Suburban,1,0.142857142857143,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_D2_2023,2023,40.72124,-111.53401,2023-10-11,2023-10-18,7,Grassland,Suburban,1,0.142857142857143,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_D_2023,2023,40.72308,-111.53451,2023-10-19,2023-10-26,7,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_E_2023,2023,40.72308,-111.53451,2023-10-27,2023-10-29,2,Grassland,Suburban,1,0.5,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_F_2023,2023,40.72308,-111.53451,2023-10-29,2023-11-08,10,Grassland,Suburban,2,0.2,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera2_G_2023,2023,40.72308,-111.53451,2023-11-08,2023-11-15,7,Grassland,Suburban,2,0.285714285714286,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera3_A_2023,2023,40.72124,-111.53401,2023-09-16,2023-09-21,5,Grassland,Suburban,0,0,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera3_B_2023,2023,40.72124,-111.53401,2023-09-24,2023-09-25,1,Grassland,Suburban,0,0,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera3_C_2023,2023,40.72124,-111.53401,2023-09-27,2023-10-04,7,Grassland,Suburban,2,0.285714285714286,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera3_D_2023,2023,40.72124,-111.53401,2023-10-11,2023-10-23,12,Grassland,Suburban,2,0.166666666666667,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera3_F_2023,2023,40.72124,-111.53401,2023-10-29,2023-11-01,3,Grassland,Suburban,2,0.666666666666667,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera3_G_2023,2023,40.72124,-111.53401,2023-11-08,2023-11-14,6,Grassland,Suburban,0,0,0.668355107307434
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera4_B_2023,2023,40.71016,-111.53745,2023-09-27,2023-10-04,7,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera4_D2_2023,2023,40.71016,-111.53745,2023-10-18,2023-10-23,5,Grassland,Suburban,0,0,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera4_D_2023,2023,40.71016,-111.53745,2023-10-18,2023-10-22,4,Grassland,Suburban,0,0,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera4_E_2023,2023,40.71016,-111.53745,2023-10-26,2023-10-29,3,Grassland,Suburban,0,0,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera4_F_2023,2023,40.71016,-111.53745,2023-10-29,2023-11-08,10,Grassland,Suburban,0,0,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera4_G_2023,2023,40.71016,-111.53745,2023-11-09,2023-11-15,6,Grassland,Suburban,0,0,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_A_2023,2023,40.71293,-111.5377,2023-09-04,2023-09-10,6,Grassland,Suburban,0,0,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_B_2023,2023,40.71293,-111.5377,2023-09-11,2023-09-12,1,Grassland,Suburban,0,0,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_C_2023,2023,40.71293,-111.5377,2023-09-16,2023-09-21,5,Grassland,Suburban,0,0,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_E_2023,2023,40.71293,-111.5377,2023-09-27,2023-10-04,7,Grassland,Suburban,1,0.142857142857143,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_G_2023,2023,40.71293,-111.5377,2023-10-26,2023-10-29,3,Grassland,Suburban,2,0.666666666666667,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_H_2023,2023,40.71293,-111.5377,2023-10-29,2023-11-08,10,Grassland,Suburban,2,0.2,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera5_I_2023,2023,40.71293,-111.5377,2023-11-08,2023-11-15,7,Grassland,Suburban,2,0.285714285714286,0.738543808460236
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera6_A_2023,2023,40.70833,-111.53277,2023-09-29,2023-10-04,5,Grassland,Suburban,1,0.2,0.77929425239563
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera6_B_2023,2023,40.70833,-111.53277,2023-10-29,2023-11-04,6,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera6_C_2023,2023,40.70833,-111.53277,2023-10-07,2023-10-08,1,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera6_D2_2023,2023,40.70833,-111.53277,2023-10-18,2023-10-23,5,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera6_F_2023,2023,40.70833,-111.53277,2023-10-26,2023-10-28,2,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_A_2023,2023,40.71191,-111.53187,2023-09-06,2023-09-17,11,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_B_2023,2023,40.71191,-111.53187,2023-09-18,2023-09-20,2,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_C_2023,2023,40.71191,-111.53187,2023-09-28,2023-10-03,5,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_D_2023,2023,40.71191,-111.53187,2023-10-04,2023-10-10,6,Grassland,Suburban,1,0.166666666666667,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_E_2023,2023,40.71191,-111.53187,2023-10-11,2023-10-17,6,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_F_2023,2023,40.71191,-111.53187,2023-10-18,2023-10-21,3,Grassland,Suburban,1,0.333333333333333,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_G_2023,2023,40.71191,-111.53187,2023-10-26,2023-10-29,3,Grassland,Suburban,1,0.333333333333333,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera7_H2_2023,2023,40.71191,-111.53187,2023-10-29,2023-10-30,1,Grassland,Suburban,2,2,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_A_2023,2023,40.71023,-111.52719,2023-09-09,2023-09-11,2,Grassland,Suburban,0,0,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_B_2023,2023,40.71023,-111.52719,2023-09-13,2023-09-14,1,Grassland,Suburban,0,0,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_C_2023,2023,40.71023,-111.52719,2023-09-18,2023-09-21,3,Grassland,Suburban,0,0,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_D_2023,2023,40.71023,-111.52719,2023-09-28,2023-10-03,5,Grassland,Suburban,0,0,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_E_2023,2023,40.71023,-111.52719,2023-10-18,2023-10-26,8,Grassland,Suburban,1,0.125,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_F_2023,2023,40.71023,-111.52719,2023-10-26,2023-10-29,3,Grassland,Suburban,1,0.333333333333333,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera8_G_2023,2023,40.71023,-111.52719,2023-10-29,2023-11-08,10,Grassland,Suburban,1,0.1,0.780591368675232
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera9_B_2023,2023,40.7114,-111.52532,2023-09-13,2023-09-15,2,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera9_C_2023,2023,40.7114,-111.52532,2023-09-19,2023-09-20,1,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera9_D_2023,2023,40.7114,-111.52532,2023-09-28,2023-09-28,0,Grassland,Suburban,NA,NA,NA
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera9_E_2023,2023,40.7114,-111.52532,2023-10-12,2023-10-15,3,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera9_F2_2023,2023,40.7114,-111.52532,2023-10-18,2023-10-26,8,Grassland,Suburban,1,0.125,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerPreserve_Camera9_H_2023,2023,40.7114,-111.52532,2023-10-29,2023-11-06,8,Grassland,Suburban,0,0,0.75403249263763406
SwanerPreserve,UT_Grassland_SwanerReserve_Camera4_10/11-18_2023,2023,40.71191,-111.53187,2023-10-11,2023-10-15,4,Grassland,Suburban,1,0.25,0.75403249263763406
SwanerPreserve,UT_Grassland_Swanerpreserve_Camera10_D_2023,2023,40.72132,-111.51763,2023-10-11,2023-10-18,7,Grassland,Suburban,1,0.142857142857143,0.7505704164505
SwanerPreserve,UT_Grassland_Swanerpreserve_Camera2_C_2023,2023,40.72308,-111.53451,2023-10-11,2023-10-18,7,Grassland,Suburban,2,0.285714285714286,0.668355107307434
SwanerPreserve,UT_Grassland_Swanerpreserve_Camera4_C_2023,2023,40.71016,-111.53745,2023-10-11,2023-10-13,2,Grassland,Suburban,1,0.5,0.77929425239563
SwanerPreserve,UT_Grassland_Swanerpreserve_Camera5_D_2023,2023,40.71293,-111.5377,2023-09-22,2023-09-23,1,Grassland,Suburban,0,0,0.738543808460236
SwanerPreserve,UT_Grassland__SwanerPreserve_Camera6_D_2023,2023,40.71293,-111.5377,2023-10-18,2023-10-26,8,Grassland,Suburban,3,0.375,0.738543808460236
SwanerPreserve,UT_SwanerPreserve_Camera01_B_2023,2023,40.72202,-111.53627,2023-10-10,2023-10-17,7,Grassland,Suburban,1,0.142857142857143,0.668355107307434
SLC,UT_Urban_SLC_21_dep_01_2021,2021,40.66424,-111.90876,2021-09-01,2021-11-03,63,Desert,Urban,18,0.285714285714286,0.832798302173615
SLC,UT_Urban_SLC_21_dep_02_2021,2021,40.79193,-111.93728,2021-09-01,2021-11-03,63,Desert,Urban,28,0.444444444444444,0.817013502120972
SLC,UT_Urban_SLC_21_dep_03_2021,2021,40.64153,-111.92131,2021-09-01,2021-11-03,63,Desert,Urban,21,0.333333333333333,0.77882444858551
SLC,UT_Urban_SLC_21_dep_04_2021,2021,40.62304,-111.92278,2021-09-11,2021-11-03,53,Desert,Urban,7,0.132075471698113,0.799633502960205
SLC,UT_Urban_SLC_21_dep_05_2021,2021,40.59659,-111.91725,2021-09-15,2021-11-03,49,Desert,Urban,3,0.0612244897959184,0.830569505691528
SLC,UT_Urban_SLC_21_dep_06_2021,2021,40.59299,-111.91278,2021-09-11,2021-10-25,44,Desert,Urban,6,0.136363636363636,0.830569505691528
SLC,UT_Urban_SLC_21_dep_07_2021,2021,40.8074,-111.93739,2021-08-17,2021-11-03,78,Desert,Urban,5,0.0641025641025641,0.809795141220093
SLC,UT_Urban_SLC_21_dep_08_2021,2021,40.74248,-111.91817,2021-10-06,2021-11-03,28,Desert,Urban,25,0.892857142857143,0.784183502197266
SLC,UT_Urban_SLC_21_dep_09_2021,2021,40.5676,-111.91063,2021-08-29,2021-10-28,60,Desert,Urban,5,0.0833333333333333,0.842151165008545
Umstead,Um20_11b_2020,2020,35.83662,-78.74177,2020-08-25,2020-09-23,29,Forest,Suburban,2,0.0689655172413793,0.584512889385223
Umstead,Um20_12_2020,2020,35.83213,-78.75479,2020-08-25,2020-09-23,29,Forest,Suburban,3,0.103448275862069,0.770701885223389
Umstead,Um20_14_2020,2020,35.84933,-78.77119,2020-08-26,2020-09-30,35,Forest,Suburban,2,0.0571428571428571,0.601327776908875
Umstead,Um20_15_2020,2020,35.84909,-78.77469,2020-08-26,2020-09-30,35,Forest,Suburban,2,0.0571428571428571,0.601327776908875
Umstead,Um20_16_2020,2020,35.84945,-78.76773,2020-08-28,2020-09-30,33,Forest,Suburban,3,0.0909090909090909,0.601327776908875
Umstead,Um20_18_2020,2020,35.84892,-78.76164,2020-08-24,2020-09-23,30,Forest,Suburban,4,0.133333333333333,0.562998116016388
Umstead,Um20_19_2020,2020,35.84948,-78.7613,2020-08-24,2020-09-23,30,Forest,Suburban,3,0.1,0.562998116016388
Umstead,Um20_1B_2020,2020,35.83069,-78.75109,2020-08-24,2020-09-24,31,Forest,Suburban,2,0.0645161290322581,0.770701885223389
Umstead,Um20_20_2020,2020,35.85208,-78.77114,2020-08-30,2020-09-11,12,Forest,Suburban,1,0.0833333333333333,0.601327776908875
Umstead,Um20_22_2020,2020,35.85988,-78.77121,2020-08-22,2020-09-27,36,Forest,Suburban,3,0.0833333333333333,0.646479427814484
Umstead,Um20_24_2020,2020,35.85453,-78.77338,2020-08-23,2020-09-03,11,Forest,Suburban,0,0,0.646479427814484
Umstead,Um20_26_2020,2020,35.85485,-78.76427,2020-08-28,2020-09-19,22,Forest,Suburban,3,0.136363636363636,0.233665496110916
Umstead,Um20_29_2020,2020,35.85483,-78.73387,2020-08-18,2020-09-18,31,Forest,Suburban,2,0.0645161290322581,0.688320517539978
Umstead,Um20_2_2020,2020,35.84933,-78.7719,2020-08-26,2020-09-30,35,Forest,Suburban,2,0.0571428571428571,0.601327776908875
Umstead,Um20_30_2020,2020,35.85462,-78.73065,2020-08-18,2020-09-18,31,Forest,Suburban,2,0.0645161290322581,0.688320517539978
Umstead,Um20_31_2020,2020,35.85737,-78.74022,2020-08-30,2020-09-27,28,Forest,Suburban,2,0.0714285714285714,0.502294540405273
Umstead,Um20_32_2020,2020,35.85823,-78.73976,2020-08-30,2020-09-27,28,Forest,Suburban,5,0.178571428571429,0.502294540405273
Umstead,Um20_33_2020,2020,35.85646,-78.73475,2020-08-26,2020-09-21,26,Forest,Suburban,2,0.0769230769230769,0.688320517539978
Umstead,Um20_34_2020,2020,35.85745,-78.73135,2020-08-26,2020-09-21,26,Forest,Suburban,3,0.115384615384615,0.688320517539978
Umstead,Um20_37_2020,2020,35.86012,-78.73445,2020-08-28,2020-09-25,28,Forest,Suburban,28,1,0.688320517539978
Umstead,Um20_38_2020,2020,35.86006,-78.73183,2020-08-28,2020-09-25,28,Forest,Suburban,2,0.0714285714285714,0.688320517539978
Umstead,Um20_39_2020,2020,35.85484,-78.74568,2020-08-27,2020-09-26,30,Forest,Suburban,3,0.1,0.502294540405273
Umstead,Um20_3_2020,2020,35.83066,-78.74324,2020-08-22,2020-09-22,31,Forest,Suburban,1,0.032258064516129,0.65970778465271
Umstead,Um20_42_2020,2020,35.85744,-78.74418,2020-09-06,2020-09-25,19,Forest,Suburban,3,0.157894736842105,0.502294540405273
Umstead,Um20_44_2020,2020,35.86059,-78.74395,2020-08-28,2020-09-25,28,Forest,Suburban,2,0.0714285714285714,0.502294540405273
Umstead,Um20_46_2020,2020,35.83785,-78.75113,2020-08-27,2020-09-22,26,Forest,Suburban,1,0.0384615384615385,0.544057250022888
Umstead,Um20_47_2020,2020,35.85188,-78.7603,2020-08-26,2020-09-21,26,Forest,Suburban,2,0.0769230769230769,0.562998116016388
Umstead,Um20_48_2020,2020,35.85528,-78.7606,2020-08-26,2020-09-21,26,Forest,Suburban,2,0.0769230769230769,0.233665496110916
Umstead,Um20_49_2020,2020,35.83573,-78.74776,2020-08-27,2020-09-22,26,Forest,Suburban,5,0.192307692307692,0.584512889385223
Umstead,Um20_4_2020,2020,35.83041,-78.74783,2020-08-26,2020-09-27,32,Forest,Suburban,2,0.0625,0.65970778465271
Umstead,Um20_5_2020,2020,35.83062,-78.7358,2020-08-28,2020-09-23,26,Forest,Suburban,3,0.115384615384615,0.689830124378204
Umstead,Um20_6_2020,2020,35.83309,-78.75082,2020-08-28,2020-09-23,26,Forest,Suburban,2,0.0769230769230769,0.770701885223389
Umstead,Um20_7_2020,2020,35.83322,-78.74776,2020-08-28,2020-09-26,29,Forest,Suburban,3,0.103448275862069,0.65970778465271
Umstead,Um20_8_2020,2020,35.83344,-78.74355,2020-08-28,2020-09-26,29,Forest,Suburban,2,0.0689655172413793,0.65970778465271
Umstead,Um20_extra1_2020,2020,35.85478,-78.76769,2020-08-28,2020-09-19,22,Forest,Suburban,3,0.136363636363636,0.646479427814484
AnthroRichmond,VA_Anthropogenic_Richmond_10_2019,2019,37.6163,-77.4331,2019-09-17,2019-11-12,56,Forest,Urban,21,0.375,0.785797476768494
AnthroRichmond,VA_Anthropogenic_Richmond_11_2019,2019,37.61773,-77.42855,2019-09-03,2019-11-12,70,Forest,Urban,8,0.114285714285714,0.746392607688904
AnthroRichmond,VA_Anthropogenic_Richmond_13_2019,2019,37.6136,-77.4275,2019-09-03,2019-11-12,70,Forest,Urban,7,0.1,0.809518158435822
AnthroRichmond,VA_Anthropogenic_Richmond_14_2019,2019,37.6154,-77.4292,2019-09-03,2019-09-17,14,Forest,Urban,14,1,0.746392607688904
AnthroRichmond,VA_Anthropogenic_Richmond_15_2019,2019,37.6186,-77.4314,2019-09-03,2019-11-12,70,Forest,Urban,2,0.0285714285714286,0.746392607688904
AnthroRichmond,VA_Anthropogenic_Richmond_16_2019,2019,37.62,-77.43043,2019-09-17,2019-11-12,56,Forest,Urban,5,0.0892857142857143,0.746392607688904
AnthroRichmond,VA_Anthropogenic_Richmond_22_2019,2019,37.61663,-77.4267,2019-09-03,2019-11-12,70,Forest,Urban,5,0.0714285714285714,0.746392607688904
AnthroRichmond,VA_Anthropogenic_Richmond_9_2019,2019,37.6187,-77.4338,2019-09-03,2019-11-12,70,Forest,Urban,7,0.1,0.785797476768494
SCBI,VA_Forest_19_SCBI_1km_10_2019,2019,38.89176,-78.14078,2019-09-19,2019-09-23,4,Forest,Rural,0,0,0.186751425266266
SCBI,VA_Forest_19_SCBI_1km_11_2019,2019,38.89359,-78.14998,2019-09-19,2019-10-09,20,Forest,Rural,0,0,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_12_2019,2019,38.89358,-78.14768,2019-09-18,2019-10-09,21,Forest,Rural,0,0,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_13_2019,2019,38.89358,-78.14537,2019-09-18,2019-10-09,21,Forest,Rural,1,0.0476190476190476,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_14_2019,2019,38.89357,-78.14307,2019-09-18,2019-10-09,21,Forest,Rural,0,0,0.186751425266266
SCBI,VA_Forest_19_SCBI_1km_15_2019,2019,38.89356,-78.14077,2019-09-19,2019-10-09,20,Forest,Rural,0,0,0.186751425266266
SCBI,VA_Forest_19_SCBI_1km_16_2019,2019,38.89538,-78.14998,2019-09-18,2019-10-06,18,Forest,Rural,50,2.77777777777778,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_17_2019,2019,38.89534,-78.14768,2019-09-18,2019-10-08,20,Forest,Rural,0,0,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_18_2019,2019,38.89538,-78.14537,2019-09-18,2019-09-26,8,Forest,Rural,0,0,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_19_2019,2019,38.89538,-78.14306,2019-09-24,2019-10-04,10,Forest,Rural,0,0,0.186751425266266
SCBI,VA_Forest_19_SCBI_1km_1_2019,2019,38.88999,-78.15,2019-09-18,2019-10-09,21,Forest,Rural,0,0,0.293615221977234
SCBI,VA_Forest_19_SCBI_1km_20_2019,2019,38.89537,-78.14076,2019-09-20,2019-09-20,0,Forest,Rural,0,0,0.186751425266266
SCBI,VA_Forest_19_SCBI_1km_21_2019,2019,38.89719,-78.14998,2019-09-18,2019-10-09,21,Forest,Rural,0,0,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_22_2019,2019,38.89718,-78.14767,2019-09-18,2019-10-09,21,Forest,Rural,0,0,0.256311893463135
SCBI,VA_Forest_19_SCBI_1km_23_2019,2019,38.89718,-78.14537,2019-09-19,2019-10-08,19,Forest,Rural,0,0,0.256311893463135
