Project,Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,First_Detection,Survey_Days,Latitude,Longitude,Time_Zone,Habitat,Feature_Water,Feature_Road,Feature_Human_Trail,Feature_Human_Structure,Feature_Log_Rock_Outcrop,Vegetation_Ground_Cover,Vegetation_Understory,Vegetation_Canopy,Camera_Height,Resticted_Field,Obstructed_view,Wide
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_16,d59148,9/30/19,10/23/19,9/30/19,23,34.04061,-79.7877,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_2B,d64631,9/2/19,9/30/19,9/2/19,28,34.04475,-79.7923,EST,forest,0,0,0,0,0,low,low,low,1,0,0,0
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_3B,d64632,9/2/19,9/29/19,9/2/19,27,34.04513,-79.78767,EST,forest,0,0,1,0,0,0,low,0,1,0,0,0
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_4,d59136,9/2/19,9/27/19,9/2/19,25,34.04707,-79.78592,EST,forest,0,0,0,0,0,high,high,high,2,0,0,1
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_5,d59137,9/2/19,9/29/19,9/2/19,27,34.04919,-79.785,EST,forest,0,0,0,0,0,high,high,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_6,d59138,9/2/19,9/30/19,9/2/19,28,34.04943,-79.78157,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_7,d59139,9/2/19,9/30/19,9/2/19,28,34.04722,-79.78153,EST,forest,0,0,0,0,0,low,high,0,1,0,0,0
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_8,d59140,9/2/19,9/30/19,9/2/19,28,34.04496,-79.78475,EST,forest,1,0,0,0,1,low,low,medium,1,0,0,1
Snapshot USA - 2019,SC_Forest_Lynches_River,SC_Forest_Lynches_River_9,d59141,9/30/19,11/2/19,9/30/19,33,34.04171,-79.79518,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_1,d59195,9/1/19,11/3/19,9/1/19,63,33.99412,-82.25877,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_2,d59196,9/1/19,10/30/19,9/1/19,59,33.99557,-82.26741,EST,forest,0,0,0,1,1,low,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_3,d59197,9/1/19,10/28/19,9/1/19,57,34.00495,-82.2595,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_4,d59198,9/1/19,10/31/19,9/1/19,60,33.94203,-82.16558,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_5,d59199,9/1/19,11/9/19,9/2/19,69,33.9502,-82.26728,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_6,d59200,8/31/19,10/31/19,9/1/19,61,33.96774,-82.25781,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,1
Snapshot USA - 2019,SC_Forest_Piedmont,SC_Forest_Piedmont_7,d59201,9/1/19,10/30/19,9/1/19,59,33.93937,-82.15086,EST,forest,0,0,0,0,1,low,low,high,1,0,0,1
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_1,d57936,9/15/19,11/7/19,9/15/19,53,43.72538,-103.80279,MST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_2,d57937,9/15/19,11/7/19,9/15/19,53,43.72847,-103.80021,MST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_4,d57939,9/15/19,11/7/19,9/15/19,53,43.72946,-103.79484,MST,forest,0,0,0,0,1,low,low,high,1,0,0,1
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_5,d57940,9/15/19,11/7/19,9/15/19,53,43.72604,-103.80041,MST,forest ,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_6,d57941,9/15/19,11/7/19,9/15/19,53,43.72012,-103.79969,MST,forest,0,0,0,0,1,low,high,high,1,0,0,1
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_7,d57942,9/15/19,11/7/19,9/15/19,53,43.72172,-103.80305,MST,forest,0,1,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_8,d57943,9/15/19,11/7/19,9/15/19,53,43.7245,-103.79288,MST,forest,0,0,0,0,0,high,low,medium,1,0,0,0
Snapshot USA - 2019,SD_Grassland_Custer_County,SD_Grassland_Custer_County_9,d57944,9/15/19,11/7/19,9/15/19,53,43.72644,-103.79394,MST,anthropogenic,0,0,0,0,0,high,low,medium,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_1,d57680,9/12/19,10/28/19,9/12/19,46,44.3246,-96.8281,CST,anthropogenic,0,1,0,0,0,medium,medium,medium,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_10,d57689,9/10/19,10/29/19,9/10/19,49,44.34803,-96.79748,CST,anthropogenic,0,1,0,0,0,medium,low,medium,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_12,d57691,9/10/19,10/28/19,9/10/19,48,44.33353,-96.80791,CST,anthropogenic,0,1,0,0,0,medium,low,medium,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_3,d57682,9/12/19,10/29/19,9/12/19,47,44.34054,-96.80561,CST,anthropogenic,0,1,0,0,0,medium,medium,medium,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_4,d57683,9/24/19,10/29/19,9/24/19,35,44.3382,-96.7976,CST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_5,d57684,9/12/19,10/30/19,9/12/19,48,44.33342,-96.79593,CST,grassland,0,0,0,1,0,high,0,0,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_6,d57685,9/12/19,10/29/19,9/12/19,47,44.32694,-96.83753,CST,grassland,0,0,0,0,0,high,low,low,2,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_7,d57686,9/24/19,10/28/19,9/24/19,34,44.3103,-96.87334,CST,grassland,0,0,0,0,1,high,low,0,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_8,d57687,9/17/19,10/28/19,9/17/19,41,44.29754,-96.8362,CST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
Snapshot USA - 2019,SD_Shelterbelt_and_Grassland_Brookings,SD_Shelterbelt_and_Grassland_Brookings_9,d57688,9/12/19,10/28/19,9/12/19,46,44.35444,-96.78888,CST,grassland,0,0,0,1,0,high,low,0,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_10,d58891,9/19/19,10/24/19,9/19/19,35,36.18447,-87.10629,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_11,d58892,9/19/19,11/4/19,9/19/19,46,36.20092,-87.09217,CST,grassland,0,0,0,1,0,high,low,low,1,1,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_12,d58893,9/19/19,11/4/19,9/19/19,46,36.19587,-87.09355,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_13,d58894,9/19/19,11/4/19,9/19/19,46,36.18695,-87.10856,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_14,d58895,9/19/19,11/4/19,9/19/19,46,36.19247,-87.09627,CST,grassland,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_15,d58896,9/19/19,11/4/19,9/19/19,46,36.1793,-87.1112,CST,grassland,0,0,0,1,0,high,0,low,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_16,d58897,9/19/19,11/4/19,9/19/19,46,36.19852,-87.11215,CST,forest,0,0,0,0,0,low,low,0,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_17,d58898,9/19/19,11/4/19,9/19/19,46,36.19171,-87.09181,CST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_18,d58899,9/19/19,11/4/19,9/19/19,46,36.18676,-87.1039,CST,forest,0,0,0,0,1,medium,low,medium,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_19,d58900,9/19/19,11/4/19,9/19/19,46,36.19212,-87.10606,CST,grassland,0,0,0,1,0,high,low,0,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_2,d58883,9/19/19,11/4/19,9/19/19,46,36.1966,-87.10535,CST,forest,0,0,0,0,0,high,high,low,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_20,d58901,9/19/19,11/4/19,9/19/19,46,36.19444,-87.11385,CST,forest,0,0,0,0,0,high,low,0,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cheatham,TN_Forest_Cheatham_21,d58902,9/19/19,11/4/19,9/19/19,46,36.19663,-87.10042,CST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cumberland Gap National Historical Park,TN_Forest_Cumberland Gap National Historical Park_1,d56935,9/7/19,11/4/19,9/7/19,58,36.58784,-83.6636,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cumberland Gap National Historical Park,TN_Forest_Cumberland Gap National Historical Park_10,d56944,9/8/19,11/1/19,9/8/19,54,36.58399,-83.6677,EST,forest,0,0,0,0,1,low,low,medium,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cumberland Gap National Historical Park,TN_Forest_Cumberland Gap National Historical Park_11,d56945,9/6/19,10/30/19,9/6/19,54,36.56506,-83.67034,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,TN_Forest_Cumberland Gap National Historical Park,TN_Forest_Cumberland Gap National Historical Park_12,d56946,9/6/19,10/30/19,9/6/19,54,36.56986,-83.67006,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_1,d58539,9/23/19,10/4/19,9/23/19,11,31.50047,-94.76202,CST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_10,d58548,9/21/19,10/8/19,9/21/19,17,31.49699,-94.78634,CST,forest,0,0,0,0,0,medium,high,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_11,d58549,9/21/19,10/11/19,9/21/19,20,31.50032,-94.78662,CST,forest,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_12,d58550,9/23/19,10/9/19,9/23/19,16,31.50231,-94.78884,CST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_13,d58551,9/21/19,10/10/19,9/21/19,19,31.50507,-94.78811,CST,forest,0,0,0,0,0,NA,medium,medium,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_14,d58552,9/22/19,10/11/19,9/22/19,19,31.50488,-94.78487,CST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_15,d58553,9/28/19,10/6/19,9/29/19,8,31.50541,-94.78234,CST,forest,0,0,0,0,0,high,medium,high,2,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_16,d58554,9/27/19,10/10/19,9/28/19,13,31.50544,-94.78041,CST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_18,d58556,9/24/19,10/9/19,9/25/19,15,31.50141,-94.7766,CST,forest,0,0,0,0,0,NA,medium,high,2,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_19,d58557,9/22/19,10/9/19,9/22/19,17,31.50003,-94.77887,CST,forest,0,0,0,0,0,NA,high,high,2,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_2,d58540,9/23/19,10/9/19,9/23/19,16,31.50116,-94.76462,CST,forest,0,0,0,0,0,high,high,medium,2,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_4,d58542,9/23/19,10/11/19,9/23/19,18,31.49914,-94.76908,CST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_5,d58543,9/22/19,10/11/19,9/22/19,19,31.49856,-94.77145,CST,forest,0,0,0,0,1,low,medium,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_7,d58545,10/6/19,10/11/19,10/7/19,5,31.49763,-94.77992,CST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_8,d58546,9/26/19,10/9/19,9/26/19,13,31.49569,-94.78193,CST,forest,0,0,0,0,0,high,low,medium,1,0,0,0
Snapshot USA - 2019,TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_9,d58547,9/23/19,10/4/19,9/23/19,11,31.497,-94.7838,CST,forest,0,0,0,0,1,medium,medium,medium,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_10,d59975,9/3/19,11/2/19,9/3/19,60,32.23194,-99.88194,CST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_11,d59976,9/4/19,11/2/19,9/4/19,59,32.24056,-99.87917,CST,forest,0,0,0,0,0,low,low,medium,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_12,d59977,9/1/19,11/1/19,9/1/19,61,32.24583,-99.88944,CST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_13B,d59980,10/12/19,11/2/19,10/12/19,21,32.23361,-99.88806,CST,forest,1,0,0,0,0,medium,high,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_2,d59967,9/1/19,11/2/19,9/1/19,62,32.235,-99.87583,CST,forest,0,0,0,0,1,medium,low,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_30,d59995,9/2/19,11/2/19,9/2/19,61,32.24167,-99.88611,CST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_4,d59969,9/6/19,11/2/19,9/6/19,57,32.23806,-99.87667,CST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_5,d59970,9/10/19,11/2/19,9/10/19,53,32.24389,-99.88806,CST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_7,d59972,9/2/19,11/1/19,9/2/19,60,32.24167,-99.88028,CST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Abilene,TX_Grassland_Abilene_8,d59973,9/24/19,11/2/19,9/24/19,39,32.24111,-99.88306,CST,grassland,0,0,0,0,0,high,medium,0,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_10(cam1),d60608,9/19/19,10/24/19,9/19/19,35,29.89493,-97.92906,CST,grassland,0,0,0,0,0,medium,medium,0,1,0,1,0
Snapshot USA - 2019,TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_11,d60609,9/20/19,10/30/19,9/20/19,40,29.93823,-98.0052,CST,grassland,0,0,0,0,0,high,high,0,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_3,d60601,9/16/19,10/3/19,9/16/19,17,29.93544,-98.00038,CST,grassland,0,0,0,0,0,medium,low,medium,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_4,d60602,9/20/19,11/5/19,9/20/19,46,29.9294,-97.99498,CST,forest,0,0,0,0,0,low,low,low,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_5,d60603,9/18/19,11/6/19,9/18/19,49,29.92536,-97.99328,CST,grassland,0,0,0,0,0,high,0,0,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_1,d60016,9/6/19,11/4/19,9/6/19,59,34.12904,-100.47494,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_10,d60025,9/5/19,11/5/19,9/5/19,61,34.16342,-100.35437,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_2,d60017,9/9/19,11/4/19,9/9/19,56,34.15027,-100.40351,CST,grassland,0,0,0,1,0,high,low,low,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_3,d60018,9/10/19,11/4/19,9/10/19,55,34.14518,-100.37684,CST,forest,0,0,0,0,1,low,medium,medium,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_4,d60019,9/9/19,11/4/19,9/10/19,56,34.12438,-100.37423,CST,grassland,0,0,0,0,0,high,medium,low,1,0,0,1
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_5,d60020,9/5/19,11/4/19,9/5/19,60,34.13553,-100.44475,CST,grassland,0,0,0,0,0,high,high,0,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_6,d60021,9/6/19,11/4/19,9/6/19,59,34.1063,-100.4979,CST,grassland,0,0,0,0,0,high,medium,low,1,0,0,0
Snapshot USA - 2019,TX_Grassland_Matador,TX_Grassland_Matador_8,d60023,9/10/19,9/22/19,9/10/19,12,34.1336,-100.4347,CST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_1,d58036,8/31/19,11/2/19,8/31/19,63,37.19709,-113.43764,MST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_10,d58045,8/31/19,11/2/19,8/31/19,63,37.211,-113.437,MST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_11,d58046,9/8/19,11/2/19,9/8/19,55,37.19834,-113.44536,MST,forest,1,0,0,0,0,low,low,high,2,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_12,d58047,9/8/19,11/2/19,9/8/19,55,37.19855,-113.44761,MST,forest,1,0,0,0,0,high,low,high,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_13,d58048,9/8/19,11/2/19,9/8/19,55,37.19862,-113.44987,MST,grassland,0,0,0,0,0,high,low,low,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_14,d58049,9/8/19,11/2/19,9/8/19,55,37.20063,-113.44884,MST,grassland,0,0,0,0,1,high,low,low,0,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_15,d58050,9/8/19,11/2/19,9/8/19,55,37.20089,-113.4511,MST,grassland,1,0,0,0,0,high,medium,medium,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_3,d58038,8/31/19,11/2/19,8/31/19,63,37.1993,-113.44138,MST,desert ,0,0,0,0,0,low,high,0,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_4,d58039,8/31/19,11/2/19,8/31/19,63,37.20108,-113.44259,MST,grassland,1,0,0,0,0,medium,low,low,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_5,d58040,8/31/19,11/2/19,8/31/19,63,37.20264,-113.44116,MST,grassland,1,0,0,0,0,low,medium,0,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_6,d58041,8/31/19,11/2/19,8/31/19,63,37.20436,-113.44064,MST,forest,1,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_7,d58042,8/31/19,11/2/19,8/31/19,63,37.20614,-113.44035,MST,desert,0,0,1,0,1,low,low,0,1,0,1,1
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_8,d58043,8/31/19,11/2/19,8/31/19,63,37.20766,-113.43891,MST,desert,0,0,0,0,1,medium,medium,0,1,0,0,1
Snapshot USA - 2019,UT_Desert_Red_Cliffs,UT_Desert_Red_Cliffs_9,d58044,8/31/19,11/2/19,8/31/19,63,37.20941,-113.43841,MST,desert,0,0,0,0,1,low,0,0,1,0,0,1
Wasatch Wildlife Watch,UT_Desert_Wasatch,Blaine Preserve.USA.2019,d62253,10/4/19,11/17/19,10/4/19,44,40.73222,-111.84668,MST,grassland,0,0,0,0,1,high,low,low,1,0,0,1
Wasatch Wildlife Watch,UT_Desert_Wasatch,Creekside Park.USA.2019,d61257,9/7/19,9/29/19,9/7/19,22,40.66553,-111.84855,MST,forest,0,0,0,0,1,high,low,high,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,Crestwood Park.USA.2019,d61255,9/7/19,9/29/19,9/7/19,22,40.61364,-111.84496,MST,forest,0,0,0,0,0,high,low,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,DD_01.USA.2019,d62245,10/3/19,10/11/19,10/3/19,8,40.56655,-111.81139,MST,forest,0,0,0,0,0,high,low,low,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,DD_02.USA.2019,d62246,10/3/19,11/17/19,10/3/19,45,40.55893,-111.81396,MST,grassland,0,0,0,0,0,high,low,0,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,DD_03.USA.2019,d62247,10/3/19,11/16/19,10/3/19,44,40.55909,-111.8269,MST,grassland,0,0,0,0,0,low,low,0,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,DD_04.USA.2019,d62248,10/2/19,11/16/19,10/2/19,45,40.55971,-111.83898,MST,forest,0,0,0,0,0,0,medium,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,DD_07.USA.2019,d62249,10/5/19,11/17/19,10/5/19,43,40.56902,-111.87101,MST,forest ,0,0,0,0,0,low,0,low,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,DD_08.USA.2019,d62250,10/4/19,11/17/19,10/4/19,44,40.56938,-111.88038,MST,forest ,0,0,0,0,0,high,0,0,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,General Holm Park N.USA.2019,d61369,9/2/19,9/30/19,9/2/19,28,40.68859,-111.92125,MST,forest,0,0,0,0,0,low,0,0,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,General Holm Park S.USA.2019,d61370,9/2/19,9/30/19,9/2/19,28,40.68505,-111.91722,MST,forest ,0,0,0,0,0,low,0,0,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,Hidden Hollow.USA.2019,d62254,10/4/19,11/17/19,10/4/19,44,40.72443,-111.85717,MST,forest,0,0,1,0,0,0,low,low,2,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,JR_01.USA.2019,d61260,9/9/19,9/29/19,9/9/19,20,40.62135,-111.92287,MST,forest,0,0,0,0,0,high,low,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,JR_02.USA.2019,d61258,9/8/19,9/28/19,9/8/19,20,40.64228,-111.92069,MST,forest,0,0,0,0,0,high,medium,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,JR_07.USA.2019,d61364,9/2/19,9/30/19,9/2/19,28,40.7495,-111.91842,MST,forest,0,0,0,0,0,high,high,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,JR_08.USA.2019,d61365,9/1/19,9/19/19,9/1/19,18,40.73642,-111.92496,MST,forest,0,0,0,0,0,high,medium,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,JR_09.USA.2019,d61366,9/1/19,9/19/19,9/1/19,18,40.72897,-111.925,MST,forest,0,0,0,0,0,high,medium,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,JRP_02.USA.2019,d61254,9/8/19,9/29/19,9/8/19,21,40.593,-111.92174,MST,forest,0,0,0,0,0,high,medium,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,LCC_USA_01.2019,d62255,10/4/19,10/26/19,10/4/19,22,40.68014,-111.86089,MST,forest,1,0,0,0,0,high,low,medium,1,0,0,0
Wasatch Wildlife Watch,UT_Desert_Wasatch,Little Confluence.USA.2019,d62256,10/4/19,11/17/19,10/4/19,44,40.66432,-111.90868,MST,forest,0,0,0,0,0,low,low,high,1,0,0,0
