Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,Survey_Days,Latitude,Longitude,Time_Zone,Development,detection_distance,Feature_Water,Feature_Road,Feature_Human_Trail,human_pics_removed,deployment_notes
WI_Forest_Whitewater_20,WI_Forest_Whitewater_20_06,d69826,2020-09-01,2020-10-17,46,42.84647,-88.74279,CST,Rural, ,0,0,1,n,Deployed within 100 m of extremely rarely used dirt road
WI_Forest_Whitewater_20,WI_Forest_Whitewater_20_07,d69827,2020-09-05,2020-10-21,46,42.8501,-88.7458,CST,Rural,8,0,0,0,n, 
WI_Forest_Whitewater_20,WI_Forest_Whitewater_20_08,d69828,2020-09-06,2020-10-08,32,42.85544,-88.74344,CST,Rural,5,0,0,0,n, 
WI_Forest_Whitewater_20,WI_Forest_Whitewater_20_09,d69829,2020-09-01,2020-10-21,50,42.85011,-88.74796,CST,Rural, ,0,0,1,n,Within 100 m of a rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_01,d68998,2020-09-18,2020-09-27,9,39.66939,-79.7557,EST,Rural, ,0,0,0,n,Deployed within 100m of a gravel road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_02,d68999,2020-09-30,2020-10-21,21,39.66102,-79.738,EST,Rural, ,0,0,0,n,"Deployed near a rarely used dirt road
Within hearing distance of a highway offsite (fence between site and highway)"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_04,d69001,2020-09-25,2020-09-27,2,39.67841,-79.75918,EST,Rural, ,0,0,0,n,Deployed within 50 m of a rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_05,d69002,2020-09-18,2020-09-27,9,39.67507,-79.7499,EST,Rural, ,0,0,0,n,Within 100 m of an extremely rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_06,d69003,2020-09-12,2020-09-27,15,39.67419,-79.7465,EST,Rural,5,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_07,d69004,2020-10-01,2020-10-20,19,39.66556,-79.78389,EST,Rural, ,0,0,0,n,"Deployed near rarely used dirt road
First picture is not camera trapper - deployed 9/19/2020 11:55"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_08,d69005,2020-09-29,2020-10-20,21,39.66541,-79.73806,EST,Rural, ,0,0,0,n,Deployed within 100 m of a dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_09,d69006,2020-10-01,2020-10-22,21,39.66933,-79.76797,EST,Wild,15,0,0,0,n,Last photo on 9/23
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_10,d69007,2020-09-27,2020-10-26,29,39.6702,-79.77208,EST,Rural, ,0,0,0,n,Deployed away from rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_11,d69008,2020-09-18,2020-09-27,9,39.67124,-79.753,EST,Rural, ,0,0,0,n,Deployed within 50 m of a rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_12,d69009,2020-09-12,2020-09-27,15,39.66917,-79.74594,EST,Rural,8,0,0,0,n,Somebody (human non-staff) put down corn on 9-Oct-20. Animals (deer and raccoons) appear to be eating it.
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_13,d69010,2020-09-12,2020-09-27,15,39.66865,-79.7429,EST,Rural,5,0,0,0,n,"Unlike the other sites, this site is a different location than last year. Within 1km of the camera we used last year, but not the same site."
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_14,d69011,2020-10-02,2020-10-27,25,39.67068,-79.77889,EST,Wild,10,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_15,d69012,2020-09-27,2020-10-12,15,39.65615,-79.74659,EST,Rural, ,0,0,0,n,Deployed next to a rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_16,d69013,2020-10-08,2020-11-03,26,39.67379,-79.74174,EST,Wild,15,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_17,d69014,2020-10-01,2020-10-21,20,39.67977,-79.7736,EST,Wild,20,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_18,d69015,2020-09-18,2020-10-31,43,39.66202,-79.7657,EST,Rural, ,0,0,0,n,"Deployed within 50 m of dirt road
Camera working when picked up but downed tree on 10-01-2020 blocks view, so photos only uploaded to 10-01-2020.
First photo is not a camera trapper but is from when camera was deployed (deployment time accurate)"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_19,d69016,2020-09-18,2020-10-31,43,39.65732,-79.76318,EST,Rural, ,0,0,0,n,"Deployed within 100m of a rarely used dirt road
Near a creekbed"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_20,d69017,2020-09-18,2020-10-31,43,39.66517,-79.766,EST,Rural, ,0,0,0,n,"Deployed within 100m of a gravel road
Placed on a wildlife trail"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_21,d71208,2020-10-02,2020-11-06,35,39.66438,-79.73602,EST,Wild,15,0,0,1,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_22,d71209,2020-09-30,2020-10-21,21,39.66108,-79.73805,EST,Rural, ,0,0,0,n,Deployed within 50 m of a gravel road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_23,d71210,2020-10-06,2020-11-03,28,39.66158,-79.73729,EST,Wild,20,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_24,d71211,2020-10-01,2020-11-05,35,39.67807,-79.77894,EST,Wild,15,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_25,d71212,2020-10-01,2020-10-31,30,39.66805,-79.73663,EST,Wild,15,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_26,d71213,2020-09-18,2020-10-31,43,39.65833,-79.7573,EST,Rural, ,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_27,d71214,2020-09-29,2020-10-27,28,39.66099,-79.77217,EST,Rural, ,0,0,0,n,Deployed within 100m of a gravel road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_29,d71216,2020-09-18,2020-09-27,9,39.67267,-79.7562,EST,Rural, ,0,0,0,n,"Deployed within 50 m of dirt road
Put near a wildlife trail"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_30,d71217,2020-09-20,2020-10-01,11,39.65923,-79.748,EST,Rural, ,0,0,0,n,Deployed in patch of forest within 30 meters of corridor for telephone poles
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_31,d71405,2020-09-12,2020-09-27,15,39.67239,-79.7481,EST,Rural,5,0,0,0,n, 
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_32,d71406,2020-09-20,2020-10-01,11,39.65765,-79.7518,EST,Rural, ,0,0,0,n,"Deployed within 50m of gravel road
Near armadillo damage"
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_33,d71407,2020-09-20,2020-10-01,11,39.66059,-79.7454,EST,Rural, ,0,0,0,n,Deployed within 50m of a rarely used dirt road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_34,d71408,2020-09-12,2020-09-27,15,39.67714,-79.7476,EST,Rural, ,0,0,0,n,Within 50 m of a gravel road
WV_Forest_University_Research_Forest_20,WV_Forest_University_Research_Forest_20_35,d71409,2020-09-18,2020-10-31,43,39.66506,-79.7596,EST,Rural, ,0,0,0,n,Deployed within 50m of a main two-laned paved road
WY_Forest_Craighead_20,WY_Forest_Craighead_20_01,d69771,2020-09-04,2020-10-17,43,43.6436,-110.5068,MST,Wild,15,0,0,0,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_02,d69772,2020-09-04,2020-10-17,43,43.652,-110.5072,MST,Wild,15,0,0,1,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_03,d69773,2020-09-04,2020-10-17,43,43.6624,-110.4985,MST,Rural,15,0,0,1,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_04,d69774,2020-09-04,2020-10-17,43,43.6547,-110.4921,MST,Rural,10,0,0,0,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_05,d69775,2020-09-04,2020-10-17,43,43.6448,-110.4936,MST,Rural,6,0,0,1,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_06,d69776,2020-09-04,2020-10-17,43,43.6417,-110.5003,MST,Rural,11,0,0,0,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_07,d69777,2020-09-11,2020-10-21,40,43.6553,-110.4798,MST,Rural,15,0,0,1,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_08,d69778,2020-09-10,2020-10-20,40,43.6457,-110.4657,MST,Rural,12,0,0,1,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_09,d69779,2020-09-10,2020-10-20,40,43.6401,-110.4741,MST,Rural,12,0,0,0,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_10,d69780,2020-09-10,2020-10-20,40,43.6416,-110.479,MST,Rural,15,0,0,0,n, 
WY_Forest_Craighead_20,WY_Forest_Craighead_20_11,d69781,2020-09-10,2020-10-20,40,43.637,-110.4881,MST,Rural,8,0,0,1,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_01,d69786,2020-09-13,2020-11-07,55,41.28419,-107.66229,MST,Wild,12.5,0,0,0,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_02,d69787,2020-09-13,2020-11-07,55,41.28229,-107.66082,MST,Wild,12,0,0,0,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_03,d69788,2020-09-13,2020-11-07,55,41.28034,-107.65901,MST,Wild,15,0,0,0,n,Facing a firebreak
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_04,d69789,2020-09-13,2020-11-07,55,41.27828,-107.65648,MST,Wild,13,0,0,0,n,Camera direction changed 10/14. Same tree.
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_05,d69790,2020-09-13,2020-11-06,54,41.27278,-107.65516,MST,Wild,12,0,0,0,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_06,d69791,2020-09-13,2020-11-07,55,41.27078,-107.65013,MST,Wild,13,0,0,0,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_07,d69792,2020-09-13,2020-11-07,55,41.26739,-107.64914,MST,Wild,13,0,0,0,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_08,d69793,2020-09-13,2020-11-07,55,41.26388,-107.64718,MST,Wild,12,0,0,0,n, 
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_09,d69794,2020-09-13,2020-11-07,55,41.25946,-107.64845,MST,Wild,12,0,0,0,n,Close to a field planted with corn
WY_Grassland_Carbon_County_20,WY_Grassland_Carbon_County_20_10,d69795,2020-09-13,2020-11-05,53,41.25634,-107.64667,MST,Wild,13,0,0,0,n, 
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_01,d68871,2020-08-31,2020-10-03,33,39.7356,-75.5811,EST,Urban,4,0,0,0,y,"This deployment was initially scrubbed of photos of humans, misfires, and vehicles by an experimental artificial intelligence service provided by Microsoft."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_03,d68873,2020-08-31,2020-10-02,32,39.6789,-75.6359,EST,Urban,6,0,0,0,y,"This deployment was initially scrubbed of photos of humans, misfires, and vehicles by an experimental artificial intelligence service provided by Microsoft."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_04,d68874,2020-08-31,2020-10-04,34,39.812,-75.6463,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload.
Notes: the batteries died on the night of 10/7; the night before pickup on 10/8. Missing a few hours of data."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_05,d68875,2020-08-31,2020-10-01,31,39.8002,-75.6629,EST,Urban,5,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_06,d68876,2020-08-31,2020-10-01,31,39.8285,-75.6085,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_08,d68878,2020-08-30,2020-10-03,34,39.6619,-75.6825,EST,Urban,7,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_10,d68880,2020-08-31,2020-10-03,33,39.7595,-75.517,EST,Urban,20,0,0,0,y,"This deployment was initially scrubbed of photos of humans, misfires, and vehicles by an experimental artificial intelligence service provided by Microsoft."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_11,d68881,2020-08-30,2020-10-03,34,39.6187,-75.7392,EST,Urban,4,0,0,0,y,"Sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_12,d68882,2020-08-31,2020-10-03,33,39.8013,-75.5962,EST,Urban,10,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_14,d68884,2020-08-30,2020-10-03,34,39.6417,-75.6774,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_1_Retention_Pond_B,d71742,2020-09-21,2020-10-31,40,25.18004,-80.36777,EST,Urban,5,0,0,1,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_11_Valois,d71752,2020-09-21,2020-10-31,40,25.19334,-80.35122,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_13_Harrison,d71754,2020-09-21,2020-10-31,40,25.22603,-80.33211,EST,Urban,10,0,1,0,y,"Sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_16_Mile_6,d71757,2020-09-21,2020-10-31,40,25.24203,-80.32129,EST,Urban,5,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_21_Cockfighting,d71762,2020-09-23,2020-10-31,38,25.26576,-80.30926,EST,Urban,6,0,0,1,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_22_Beeyard,d71763,2020-09-22,2020-10-31,39,25.2693,-80.30703,EST,Urban,10,0,0,1,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_23_Radar_Line,d71764,2020-09-22,2020-10-31,39,25.27464,-80.30444,EST,Urban,8,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_24_Skeet_Range,d71765,2020-09-21,2020-10-31,40,25.29305,-80.29352,EST,Urban,3,0,1,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_3_Drift_Fence,d71744,2020-09-21,2020-10-31,40,25.17389,-80.37224,EST,Urban,10,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_4_Heliport,d71745,2020-09-24,2020-10-31,37,25.17505,-80.37188,EST,Urban,8,0,1,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_5_Boat_Basin,d71746,2020-09-22,2020-10-31,39,25.1796,-80.36986,EST,Urban,10,0,0,1,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_7_HQ_#1,d71748,2020-09-22,2020-10-31,39,25.19242,-80.35645,EST,Urban,10,0,0,1,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_Forest_Melrose_20,FL_Forest_Melrose_20_02,d68473,2020-10-03,2020-11-01,29,29.7039,-81.98953,EST,Urban,3,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_Forest_Melrose_20,FL_Forest_Melrose_20_05,d68476,2020-10-03,2020-11-01,29,29.70696,-81.98541,EST,Urban,6,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_Forest_Melrose_20,FL_Forest_Melrose_20_06,d68477,2020-10-03,2020-11-01,29,29.6947,-81.97179,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_Forest_Melrose_20,FL_Forest_Melrose_20_09,d68480,2020-10-03,2020-11-01,29,29.70266,-81.96725,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_Forest_Melrose_20,FL_Forest_Melrose_20_11,d68482,2020-10-03,2020-11-01,29,29.6996,-81.98692,EST,Urban,5,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
FL_Forest_Melrose_20,FL_Forest_Melrose_20_15,d71102,2020-10-03,2020-11-01,29,29.69838,-81.98401,EST,Urban,2,0,0,0,y,"Humans, vehicles, and misfires removed prior to upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_05,d68889,2020-10-20,2020-11-03,14,33.56451,-85.08649,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_11,d68895,2020-10-16,2020-10-30,14,33.56314,-85.07927,EST,Urban,2,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_13,d68897,2020-10-15,2020-10-29,14,33.56432,-85.07737,EST,Urban,13,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_19,d70781,2020-09-15,2020-09-28,13,33.57386,-85.10627,EST,Urban,2,0,0,0,y,"Humans, vehicles, and misfires removed prior to upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_20,d70782,2020-07-14,2020-07-28,14,33.57836,-85.10055,EST,Urban,1,0,0,0,y,"Humans, vehicles, and misfires were removed prior to upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_21,d70783,2020-09-19,2020-09-29,10,33.56969,-85.1071,EST,Urban,5,0,0,0,y,"All humans, vehicles, and misfires were removed prior to upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_23,d70785,2020-10-16,2020-10-30,14,33.57283,-85.11221,EST,Urban,5,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_27,d70789,2020-10-03,2020-11-02,30,33.576892,-85.106577,EST,Urban,2.5,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_29,d70791,2020-10-17,2020-11-02,16,33.578,-85.113,EST,Urban,15,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_30,d70792,2020-09-30,2020-10-14,14,33.57529,-85.11815,EST,Urban,2,0,0,0,y,"Humans , misfires, and vehicles removed prior to upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_34,d70796,2020-10-19,2020-11-02,14,33.504313,-85.168454,EST,Urban,2,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_36,d70798,2020-10-16,2020-10-30,14,33.5835,-85.1013,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_37,d70799,2020-10-20,2020-10-31,11,33.58583,-85.10293,EST,Urban,4,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_40,d70802,2020-10-21,2020-11-03,13,33.56191,-85.10983,EST,Urban,2,0,0,0,y,"Sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_41,d70922,2020-10-20,2020-11-04,15,33.57059,-85.10296,EST,Urban,2,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Ceylon_20,GA_Forest_Ceylon_20_01,d68948,2020-08-26,2020-10-14,49,30.94732,-81.67117,EST,Urban,5,0,0,0,y,"All sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Ceylon_20,GA_Forest_Ceylon_20_02,d68949,2020-08-26,2020-10-14,49,30.94263,-81.65005,EST,Urban,2,0,0,0,y,Misfires and humans removed prior to upload.
GA_Forest_Ceylon_20,GA_Forest_Ceylon_20_05,d68952,2020-08-26,2020-10-14,49,30.94765,-81.63296,EST,Urban,5,0,0,0,y,"Humans, vehicles, and misfires were removed prior to upload."
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_02,d70464,2020-10-08,2020-10-25,17,31.29156,-84.46773,EST,Urban,5,0,0,0,y,"Sequences containing only people, cars, or misfires have been removed from this deployment for the purposes of eMammal upload."
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_04,d70466,2020-10-08,2020-10-25,17,31.30207,-84.43409,EST,Urban,4,0,0,0,y,Deployment manually filtered to remove non-animal photos
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_05,d70467,2020-10-25,2020-11-19,25,31.30538,-84.43605,EST,Urban,8,0,0,0,y,Humans and misfires removed prior to upload.
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_06,d70468,2020-10-25,2020-11-20,26,31.2659,-84.5453,EST,Urban,5,0,0,0,y,Humans and misfires removed prior to upload.
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_07,d70469,2020-10-09,2020-10-25,16,31.2599,-84.5382,EST,Urban,4,0,0,0,y,"Misfires, humans and vehicles removed prior to upload."
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_13,d70475,2020-10-08,2020-11-09,32,31.2522,-84.517,EST,Urban,4,0,0,0,y,Deployment manually filtered to remove non-animal photos
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_14,d70476,2020-10-08,2020-11-09,32,31.2497,-84.5149,EST,Urban,4,0,0,0,y,"Humans, misfires, and vehicles removed prior to upload."
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_17,d71183,2020-09-30,2020-11-04,35,31.2295,-84.4859,EST,Urban,5,0,0,0,y,Deployment manually filtered to remove non-animal photos
